week_day,day,bicycle_flux,cargo_bicycle_flux,moped_flux,scooter_flux,id,bicycle_min,bicycle_max,bicycle_diff,cargo_bicycle_min,cargo_bicycle_max,cargo_bicycle_diff,moped_min,moped_max,moped_diff,scooter_min,scooter_max,scooter_diff,bicycle_avg,cargo_bicycle_avg,moped_avg,scooter_avg,nearest_train_station_name_walking,nearest_train_station_distance_walking,nearest_metro_station_name_walking,nearest_metro_station_distance_walking,nearest_train_station_name_bicycling,nearest_train_station_distance_bicycling,nearest_metro_station_name_bicycling,nearest_metro_station_distance_bicycling,nearest_train_station_name_driving,nearest_train_station_distance_driving,nearest_metro_station_name_driving,nearest_metro_station_distance_driving,nearest_train_station_name_transit,nearest_train_station_distance_transit,nearest_metro_station_name_transit,nearest_metro_station_distance_transit,population,highest_percentage_age,predicted_mean_disposable_household_income
tuesday,30,0.0,0.0,35.0,0.0,Van Lennepbuurt_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.041666666666667,0.0,Amsterdam Centraal Station,2812,Postjesweg,1732,Amsterdam Centraal Station,3243,Postjesweg,1738,Amsterdam Zuid Station,3776,Jan van Galenstraat,2250,Amsterdam Centraal Station,3209,Postjesweg,1904.0,6895.0,27 - 65 years (%),40155.8
tuesday,30,0.0,0.0,0.0,0.0,Venserpolder_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Duivendrecht Station,731,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,731,Station Duivendrecht,731.0,8512.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,9.0,0.0,Volewijck_30,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,Amsterdam Centraal Station,2538,Noorderpark,386,Amsterdam Centraal Station,2551,Noorderpark,389,Amsterdam Sloterdijk Station,12332,Noorderpark,254,Amsterdam Centraal Station,2418,Noorderpark,386.0,9364.0,27 - 65 years (%),37474.4
tuesday,30,0.0,5.0,29.0,0.0,Vondelparkbuurt_30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.125,0.0,Amsterdam Zuid Station,2815,Vijzelgracht,1412,Amsterdam Lelylaan Station,3349,Vijzelgracht,1606,Amsterdam Zuid Station,3243,Postjesweg,2477,Amsterdam Lelylaan Station,3263,Vijzelgracht,1780.0,1869.0,27 - 65 years (%),73749.9
tuesday,30,0.0,0.0,0.0,0.0,Waterland_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,8014,Noord,5311,Amsterdam Muiderpoort Station,6837,Noord,5520,Amsterdam Muiderpoort Station,6936,Noord,6259,Amsterdam Muiderpoort Station,6892,Noord,6385.0,2410.0,27 - 65 years (%),64943.2
tuesday,30,0.0,0.0,0.0,0.0,Waterlandpleinbuurt_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5120,Noord,2147,Amsterdam Centraal Station,5860,Noord,2503,Amsterdam Muiderpoort Station,6208,Noord,2406,Amsterdam Centraal Station,5835,Noord,2664.0,13941.0,27 - 65 years (%),41948.1
tuesday,30,0.0,0.0,0.0,0.0,Weesp Binnenstad/Zuid_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,6949,Gaasperplas,4528,Amsterdam Holendrecht Station,7108,Gaasperplas,4563,Amsterdam Bijlmer ArenA Station,8495,Gaasperplas,4557,Amsterdam Science Park Station,7860,Gaasperplas,4978.0,5657.0,27 - 65 years (%),39520.1
tuesday,30,0.0,0.0,0.0,0.0,Weesp-Noordwest_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,6949,Gaasperplas,4528,Amsterdam Holendrecht Station,7108,Gaasperplas,4563,Amsterdam Bijlmer ArenA Station,8495,Gaasperplas,4557,Amsterdam Science Park Station,7860,Gaasperplas,4978.0,8031.0,27 - 65 years (%),39520.1
tuesday,30,0.0,6.0,40.0,0.0,Weesperbuurt/Plantage_30,0.0,0.0,0.0,2.0,3.0,1.0,3.0,23.0,20.0,0.0,0.0,0.0,0.0,2.6666666666666665,12.125,0.0,Amsterdam Centraal Station,1873,Weesperplein,819,Amsterdam Centraal Station,1915,Weesperplein,930,Amsterdam Muiderpoort Station,2492,Waterlooplein,1020,Amsterdam Muiderpoort Station,2489,Weesperplein,819.0,7834.0,27 - 65 years (%),51759.2
tuesday,30,4.0,6.0,33.0,0.0,Weesperzijde_30,4.0,6.0,2.0,0.0,2.0,2.0,4.0,16.0,12.0,0.0,0.0,0.0,4.875,1.7083333333333333,7.708333333333333,0.0,Amsterdam Muiderpoort Station,1863,Wibautstraat,329,Amsterdam Muiderpoort Station,2099,Wibautstraat,445,Amsterdam Muiderpoort Station,2148,Wibautstraat,329,Amsterdam Muiderpoort Station,2421,Wibautstraat,329.0,5892.0,27 - 65 years (%),49638.5
tuesday,30,0.0,0.0,29.0,0.0,Westindische Buurt_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,6.458333333333333,0.0,Amsterdam Lelylaan Station,1631,Postjesweg,660,Amsterdam Lelylaan Station,1920,Postjesweg,1031,Amsterdam Lelylaan Station,2142,Postjesweg,945,Amsterdam Lelylaan Station,1866,Postjesweg,660.0,6691.0,27 - 65 years (%),45745.4
tuesday,30,9.0,0.0,33.0,0.0,Westlandgracht_30,13.0,18.0,5.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,15.625,0.0,7.833333333333333,0.0,Amsterdam Lelylaan Station,1320,Henk Sneevlietweg,619,Amsterdam Lelylaan Station,1473,Henk Sneevlietweg,628,Amsterdam Lelylaan Station,1392,Henk Sneevlietweg,812,Amsterdam Lelylaan Station,1979,Henk Sneevlietweg,619.0,13194.0,27 - 65 years (%),46335.9
tuesday,30,0.0,0.0,21.0,0.0,Willemspark_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,4.916666666666667,0.0,Amsterdam Lelylaan Station,2153,Amstelveenseweg,1895,Amsterdam Lelylaan Station,2646,Amstelveenseweg,1977,Amsterdam Lelylaan Station,2909,Heemstedestraat,2345,Amsterdam Lelylaan Station,2479,Amstelveenseweg,2084.0,5561.0,27 - 65 years (%),89532.3
tuesday,30,3.0,7.0,11.0,0.0,Zeeburgereiland/Bovendiep_30,1.0,3.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,1.875,2.625,4.625,0.0,Amsterdam Muiderpoort Station,2645,Wibautstraat,4372,Amsterdam Science Park Station,3673,Verrijn Stuartweg,5595,Amsterdam Muiderpoort Station,3977,Weesperplein,5785,Amsterdam Muiderpoort Station,2685,Wibautstraat,4889.0,5679.0,27 - 65 years (%),42204.7
tuesday,30,1.0,0.0,31.0,0.0,Zuid Pijp_30,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1.5,0.0,6.083333333333333,0.0,Amsterdam RAI Station,2450,De Pijp,0,Amsterdam Muiderpoort Station,2516,De Pijp,0,Amsterdam RAI Station,2404,De Pijp,0,Amsterdam Muiderpoort Station,2610,Wibautstraat,1275.0,7917.0,27 - 65 years (%),39976.9
tuesday,30,15.0,3.0,153.0,0.0,Zuidas_30,43.0,49.0,6.0,1.0,2.0,1.0,22.0,92.0,70.0,0.0,0.0,0.0,46.125,1.75,50.166666666666664,0.0,Amsterdam Zuid Station,49,Station Zuid,112,Amsterdam Zuid Station,41,Station Zuid,112,Amsterdam Zuid Station,4,Station RAI,2043,Amsterdam Zuid Station,49,Station Zuid,112.0,5218.0,27 - 65 years (%),71679.0
wednesday,31,0.0,0.0,0.0,0.0,Aetsveld/Oostelijke Vechtoever_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,10364,Gaasperplas,7942,Amsterdam Holendrecht Station,10576,Gaasperplas,8031,Amsterdam Bijlmer ArenA Station,11934,Gaasperplas,7997,Amsterdam Bijlmer ArenA Station,13299,Gaasperplas,8753.0,4402.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,2.0,0.0,Amstel III/Bullewijk_31,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,Amsterdam Holendrecht Station,719,Station Holendrecht,560,Amsterdam Holendrecht Station,1147,Station Holendrecht,560,Amsterdam Holendrecht Station,695,Station Holendrecht,941,Amsterdam Holendrecht Station,719,Station Holendrecht,560.0,3546.0,18 - 26 years (%),39520.1
wednesday,31,0.0,0.0,2.0,0.0,Amsterdamse Poort e.o._31,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Amsterdam Bijlmer ArenA Station,378,Station Bijlmer ArenA,378,Amsterdam Bijlmer ArenA Station,411,Station Bijlmer ArenA,411,Amsterdam Bijlmer ArenA Station,671,Station Bijlmer ArenA,671,Amsterdam Bijlmer ArenA Station,378,Station Bijlmer ArenA,378.0,8272.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,2.0,0.0,Apollobuurt_31,9.0,9.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,Amsterdam Zuid Station,1142,Station Zuid,1218,Amsterdam Zuid Station,1029,Station Zuid,1343,Amsterdam Zuid Station,1634,De Pijp,2145,Amsterdam Zuid Station,1902,Station Zuid,1253.0,8825.0,27 - 65 years (%),88559.5
wednesday,31,0.0,0.0,0.0,0.0,Banne Buiksloot_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,3905,Noorderpark,1436,Amsterdam Centraal Station,4670,Noorderpark,1633,Amsterdam Sloterdijk Station,10657,Noorderpark,1881,Amsterdam Centraal Station,4919,Noorderpark,1436.0,14806.0,27 - 65 years (%),42139.0
wednesday,31,0.0,0.0,0.0,0.0,Bellamybuurt_31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Amsterdam Lelylaan Station,2814,Postjesweg,1377,Amsterdam Centraal Station,3281,Postjesweg,1495,Amsterdam Lelylaan Station,3136,Postjesweg,1377,Amsterdam Lelylaan Station,3222,Postjesweg,1692.0,6375.0,27 - 65 years (%),41641.0
wednesday,31,0.0,0.0,1.0,0.0,Betondorp_31,3.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.5,0.0,Amsterdam Science Park Station,1839,Station Diemen-Zuid,1727,Amsterdam Science Park Station,2373,Van der Madeweg,2339,Amsterdam Science Park Station,2794,Amstelstation,2642,Amsterdam Science Park Station,1942,Station Diemen-Zuid,2046.0,3082.0,27 - 65 years (%),37269.6
wednesday,31,0.0,0.0,0.0,0.0,Bijlmermuseum_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,2284,Kraaiennest station,550,Amsterdam Bijlmer ArenA Station,2388,Kraaiennest station,897,Amsterdam Bijlmer ArenA Station,2816,Kraaiennest station,2014,Amsterdam Bijlmer ArenA Station,2972,Kraaiennest station,550.0,7793.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,0.0,0.0,Bloemendalerpolder_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,8136,Gaasperplas,5715,Amsterdam Holendrecht Station,9681,Gein,6608,Amsterdam Bijlmer ArenA Station,11060,Gaasperplas,7554,Amsterdam Science Park Station,8681,Gaasperplas,6473.0,4168.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,0.0,0.0,Buikslotermeer_31,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Amsterdam Centraal Station,4279,Noord,1040,Amsterdam Centraal Station,4576,Noord,1355,Amsterdam Muiderpoort Station,7876,Noord,2318,Amsterdam Centraal Station,4040,Noord,1040.0,11794.0,27 - 65 years (%),40916.4
wednesday,31,2.0,0.0,0.0,0.0,Buitenveldert-Oost_31,9.0,11.0,2.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,Amsterdam RAI Station,861,Station RAI,861,Amsterdam Zuid Station,1528,Europaplein,1364,Amsterdam RAI Station,1252,Station RAI,1252,Amsterdam RAI Station,861,Station RAI,861.0,8305.0,27 - 65 years (%),49713.2
wednesday,31,1.0,0.0,1.0,0.0,Buitenveldert-West_31,12.0,13.0,1.0,1.0,1.0,0.0,17.0,18.0,1.0,0.0,0.0,0.0,12.5,1.0,17.5,0.0,Amsterdam Zuid Station,994,Station Zuid,1276,Amsterdam Zuid Station,899,Station Zuid,1327,Amsterdam Zuid Station,1562,Amstelveenseweg,2222,Amsterdam Zuid Station,947,Amstelveenseweg,1776.0,14040.0,27 - 65 years (%),51497.7
wednesday,31,1.0,0.0,0.0,0.0,Burgwallen-Nieuwe Zijde_31,49.0,50.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,49.5,0.0,13.0,0.0,Amsterdam Centraal Station,1139,Rokin,343,Amsterdam Centraal Station,1333,Rokin,751,Amsterdam Centraal Station,2508,Vijzelgracht,2366,Amsterdam Centraal Station,1540,Rokin,343.0,4338.0,27 - 65 years (%),44289.6
wednesday,31,1.0,0.0,4.0,0.0,Burgwallen-Oude Zijde_31,11.0,12.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,11.5,0.0,3.0,0.0,Amsterdam Centraal Station,588,Nieuwmarkt,380,Amsterdam Centraal Station,874,Nieuwmarkt,380,Amsterdam Muiderpoort Station,4249,Waterlooplein,2185,Amsterdam Centraal Station,588,Nieuwmarkt,380.0,4569.0,27 - 65 years (%),43223.4
wednesday,31,0.0,0.0,0.0,0.0,Centrale Markt_31,2.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,Amsterdam Centraal Station,3132,Jan van Galenstraat,1553,Amsterdam Centraal Station,4149,Jan van Galenstraat,1953,Amsterdam Sloterdijk Station,2866,Jan van Galenstraat,1925,Amsterdam Sloterdijk Station,3740,Jan van Galenstraat,1728.0,2339.0,27 - 65 years (%),47928.4
wednesday,31,0.0,0.0,1.0,0.0,Chassébuurt_31,3.0,3.0,0.0,1.0,1.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,3.0,1.0,7.5,0.0,Amsterdam Lelylaan Station,2621,Postjesweg,1184,Amsterdam Lelylaan Station,3095,Postjesweg,1184,Amsterdam Lelylaan Station,3421,Jan van Galenstraat,1394,Amsterdam Lelylaan Station,2829,Postjesweg,1298.0,6061.0,27 - 65 years (%),42976.8
wednesday,31,0.0,0.0,0.0,0.0,Coenhaven/Minervahaven_31,3.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,Amsterdam Lelylaan Station,2621,Postjesweg,1184,Amsterdam Sloterdijk Station,5352,Isolatorweg,4761,Amsterdam Sloterdijk Station,4463,Station Sloterdijk,3327,Amsterdam Lelylaan Station,2829,Postjesweg,1298.0,974.0,18 - 26 years (%),39520.1
wednesday,31,0.0,0.0,0.0,0.0,Da Costabuurt_31,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Amsterdam Centraal Station,2509,Rokin,1633,Amsterdam Centraal Station,2524,Rokin,1729,Amsterdam Zuid Station,3809,Vijzelgracht,2509,Amsterdam Centraal Station,2521,Rokin,2276.0,4742.0,27 - 65 years (%),45726.8
wednesday,31,0.0,0.0,1.0,0.0,Dapperbuurt_31,8.0,8.0,0.0,7.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,8.0,7.0,3.5,0.0,Amsterdam Muiderpoort Station,419,Weesperplein,1614,Amsterdam Muiderpoort Station,426,Wibautstraat,1854,Amsterdam Muiderpoort Station,497,Weesperplein,1832,Amsterdam Muiderpoort Station,419,Weesperplein,1735.0,9996.0,27 - 65 years (%),40904.8
wednesday,31,0.0,0.0,0.0,0.0,De Aker_31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Amsterdam Lelylaan Station,4076,Station Lelylaan,4113,Amsterdam Lelylaan Station,4313,Station Lelylaan,4298,Amsterdam Lelylaan Station,4867,Station Lelylaan,4433,Amsterdam Lelylaan Station,4805,Station Lelylaan,4756.0,14436.0,27 - 65 years (%),54762.2
wednesday,31,0.0,0.0,1.0,0.0,De Kolenkit_31,3.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,8.5,0.0,Amsterdam Sloterdijk Station,1393,Burg. De Vlugtlaan,262,Amsterdam Sloterdijk Station,2001,Burg. De Vlugtlaan,260,Amsterdam Sloterdijk Station,1854,Burg. De Vlugtlaan,260,Amsterdam Sloterdijk Station,1384,Burg. De Vlugtlaan,262.0,11771.0,27 - 65 years (%),39055.0
wednesday,31,0.0,0.0,1.0,0.0,De Punt_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Amsterdam Lelylaan Station,3899,Station Lelylaan,3804,Amsterdam Lelylaan Station,4171,Station Lelylaan,3943,Amsterdam Lelylaan Station,4955,Station Lelylaan,4521,Amsterdam Lelylaan Station,4079,Station Lelylaan,4030.0,6334.0,27 - 65 years (%),41418.7
wednesday,31,0.0,0.0,1.0,0.0,De Weteringschans_31,19.0,19.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,19.0,0.0,8.5,0.0,Amsterdam Centraal Station,2287,Vijzelgracht,124,Amsterdam Centraal Station,2532,Vijzelgracht,258,Amsterdam Muiderpoort Station,3604,Vijzelgracht,1120,Amsterdam Centraal Station,2540,Vijzelgracht,124.0,7554.0,27 - 65 years (%),56162.1
wednesday,31,0.0,0.0,0.0,0.0,Driemond_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,5249,Gaasperplas,2828,Amsterdam Holendrecht Station,5428,Gaasperplas,2882,Amsterdam Bijlmer ArenA Station,7092,Gaasperplas,3154,Amsterdam Bijlmer ArenA Station,7443,Gaasperplas,2897.0,1689.0,27 - 65 years (%),52914.4
wednesday,31,0.0,0.0,0.0,0.0,Elzenhagen_31,8.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,Amsterdam Centraal Station,3983,Noord,1022,Amsterdam Centraal Station,4056,Noord,1615,Amsterdam Muiderpoort Station,11650,Noord,1989,Amsterdam Centraal Station,3807,Noord,1022.0,5261.0,27 - 65 years (%),58212.3
wednesday,31,0.0,0.0,0.0,0.0,Erasmuspark_31,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,Amsterdam Sloterdijk Station,2333,Jan van Galenstraat,198,Amsterdam Lelylaan Station,3388,Jan van Galenstraat,503,Amsterdam Sloterdijk Station,2281,Burg. De Vlugtlaan,1081,Amsterdam Sloterdijk Station,2850,Jan van Galenstraat,198.0,5745.0,27 - 65 years (%),42797.4
wednesday,31,0.0,0.0,1.0,0.0,Frankendael_31,18.0,18.0,0.0,7.0,7.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,18.0,7.0,7.5,0.0,Amsterdam Muiderpoort Station,1589,Amstelstation,647,Amsterdam Muiderpoort Station,1895,Amstelstation,723,Amsterdam Muiderpoort Station,2688,Amstelstation,702,Amsterdam Muiderpoort Station,2160,Amstelstation,647.0,12580.0,27 - 65 years (%),43951.8
wednesday,31,0.0,0.0,0.0,0.0,Frederik Hendrikbuurt_31,5.0,5.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,Amsterdam Centraal Station,2446,Jan van Galenstraat,1591,Amsterdam Centraal Station,2899,Jan van Galenstraat,1607,Amsterdam Centraal Station,3114,Jan van Galenstraat,1607,Amsterdam Centraal Station,3736,Jan van Galenstraat,1749.0,8198.0,27 - 65 years (%),42805.4
wednesday,31,0.0,0.0,0.0,0.0,Ganzenhoef e.o._31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,2500,Station Ganzenhoef,244,Amsterdam Bijlmer ArenA Station,2864,Station Ganzenhoef,300,Amsterdam Bijlmer ArenA Station,2761,Station Ganzenhoef,276,Amsterdam Bijlmer ArenA Station,2844,Station Ganzenhoef,244.0,7716.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,0.0,0.0,Geerdinkhof/Kantershof_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,3356,Kraaiennest station,821,Amsterdam Bijlmer ArenA Station,3817,Kraaiennest station,831,Amsterdam Bijlmer ArenA Station,3758,Kraaiennest station,1056,Amsterdam Bijlmer ArenA Station,3698,Kraaiennest station,821.0,7157.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,0.0,0.0,Gein_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2632,Gein,0,Amsterdam Holendrecht Station,2717,Gein,0,Amsterdam Holendrecht Station,3418,Gein,0,Amsterdam Holendrecht Station,2724,Station Zuid,2383.0,11221.0,27 - 65 years (%),43934.6
wednesday,31,2.0,0.0,0.0,0.0,Geuzenbuurt_31,12.0,14.0,2.0,1.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,1.0,13.0,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,6625.0,27 - 65 years (%),44274.6
wednesday,31,0.0,0.0,0.0,0.0,Geuzenveld_31,22.0,22.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,0.0,Amsterdam Sloterdijk Station,3561,Burg. De Vlugtlaan,2891,Amsterdam Sloterdijk Station,3643,Burg. De Vlugtlaan,2886,Amsterdam Sloterdijk Station,3894,Burg. De Vlugtlaan,3187,Amsterdam Sloterdijk Station,4517,Burg. De Vlugtlaan,3502.0,18959.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,4.0,0.0,Grachtengordel-West_31,0.0,0.0,0.0,2.0,2.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,Amsterdam Centraal Station,1131,Centraal Station,1131,Amsterdam Centraal Station,1342,Centraal Station,1342,Amsterdam Centraal Station,1475,Centraal Station,1475,Amsterdam Centraal Station,1826,Rokin,1191.0,6585.0,27 - 65 years (%),66560.2
wednesday,31,0.0,0.0,2.0,0.0,Grachtengordel-Zuid_31,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Amsterdam Centraal Station,1675,Rokin,509,Amsterdam Centraal Station,2143,Rokin,509,Amsterdam Centraal Station,3060,Vijzelgracht,1319,Amsterdam Centraal Station,1947,Rokin,509.0,5865.0,27 - 65 years (%),70305.4
wednesday,31,0.0,0.0,0.0,0.0,H-buurt_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,7594.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,1.0,0.0,Haarlemmerbuurt_31,0.0,0.0,0.0,2.0,2.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,10.5,0.0,Amsterdam Centraal Station,1301,Centraal Station,1301,Amsterdam Centraal Station,1397,Centraal Station,1397,Amsterdam Centraal Station,2207,Centraal Station,2207,Amsterdam Centraal Station,1980,Centraal Station,1980.0,9136.0,27 - 65 years (%),48978.1
wednesday,31,0.0,0.0,0.0,0.0,Havens-West_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,1301,Centraal Station,1301,Amsterdam Sloterdijk Station,5517,Station Sloterdijk,5098,Amsterdam Sloterdijk Station,5428,Station Sloterdijk,5015,Amsterdam Sloterdijk Station,11295,Station Sloterdijk,11289.0,35.0,66 + years (%),39520.1
wednesday,31,0.0,0.0,1.0,0.0,Helmersbuurt_31,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,Amsterdam Centraal Station,3147,Vijzelgracht,1697,Amsterdam Zuid Station,3318,Vijzelgracht,1977,Amsterdam Zuid Station,3306,Postjesweg,2518,Amsterdam Lelylaan Station,3350,Vijzelgracht,1890.0,7495.0,27 - 65 years (%),50312.9
wednesday,31,0.0,0.0,0.0,0.0,Holendrecht_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,433,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Reigersbos,1497.0,9506.0,27 - 65 years (%),39520.1
wednesday,31,0.0,0.0,1.0,0.0,Hoofddorppleinbuurt_31,5.0,5.0,0.0,0.0,0.0,0.0,23.0,24.0,1.0,0.0,0.0,0.0,5.0,0.0,23.5,0.0,Amsterdam Lelylaan Station,1722,Heemstedestraat,1204,Amsterdam Lelylaan Station,1759,Heemstedestraat,1126,Amsterdam Lelylaan Station,1690,Heemstedestraat,1126,Amsterdam Zuid Station,3112,Heemstedestraat,1255.0,11763.0,27 - 65 years (%),49035.6
